user_id,book_id,rating
AE3ROSUFQMZSUWMRUGOEBKTGWCZA,3036,4.0
AE3ROSUFQMZSUWMRUGOEBKTGWCZA,3061,2.0
AFALSQXLG3CGTCGY7DN2BWINHOCA,3051,5.0
AGW75VLZ5N4YUNIA4Z2LPCI3NURQ,3142,5.0
AGO6BPI7LS2ITSABGWABOWVSDAQQ,3026,5.0
AEELEI6MCSWV5O7P5IES3G6LYHPQ,3098,5.0
AFT3B6BD5MOSA2K3N5PMOVMOJWCQ,3100,1.0
AF5RN6CPV55EFLXHTQPGJ2QO4HDQ,3131,5.0
AFMQ5ZCNC5DUNV3HUGUM6C3M5Q7Q,3101,4.0
AFQDYY7SVLSKG3HG2GSZZ2GTY3KQ,3027,5.0
AHJWTLCEEKFA6R6XOVW55AXKJYLQ,3098,5.0
AEUEDDUSBIKI2LR3L5CNZ76DZLAA,3101,5.0
AGKTHLEGZVZYYJIQ5MAGIOHGOWMQ,3125,5.0
AHZEUF2M2DAH5UUTLBYFYLFISEJA,3098,5.0
AFG6BVAMCDW3YC426H45LO6PYAQA,3017,5.0
AEMOKFRDML3SWYB7DCLK6ZW7544A,3017,5.0
AEKLTYAZQAON6YZY5IGUA554O7JQ,3098,4.0
AEHSIR3IIMUAO6ELJQDEGTHCV3NQ,3051,5.0
AFNJPE3XZ3D3H24CD6NDCIWMX5QA,3137,5.0
AFXFH57FBRAIGGN6MS2BQEMINCEA,3098,5.0
AHHTZHHN74MPDOOI72UNDWEPBP2A,3129,1.0
AE4RYFZ65QIFR4QWMFD7CAN3S4WQ,3054,5.0
AEUJ3FOUSGG2XIDTPMGI2SHTYYEQ,3062,2.0
AEIM5UAVVDZ6RWZ7UZV4VUDQQS3A,3140,5.0
AGUQGTWAH4ZMX5EXTMKPY3AQ6BBA,3098,5.0
AGB4A4F7PW5LJ5LCP7Q4QKZNIHLA,3100,5.0
AEB4ASWUHMSAJYQSZL3O2WCA7TLQ,3043,4.0
AH4QGPIPC3E5M3YRBT7JS5N3BNPA,3142,5.0
AHGE4XROWZ4UAZNW3P7IKK2WMK4A,3108,5.0
AFV7GZPINGWFTS6CM7CU4S2ZYHFQ,3017,5.0
AENSNH2PQEHF7KFRZUJO2ZDGPNYQ,3001,5.0
AH4V4JYZU6MO3462O4I7UESDIJQA,3017,5.0
AGZKRM2BXECXV3BRMSQOUFIUKUZQ,3111,5.0
AH3FRWOIICT6IFEIMP7AEYOMEGQQ,3013,4.0
AFDF7C6RGJ4OPQYCYSOG6EIDSGLA,3015,5.0
AEBTBEQRZ5KYYJFFU6MBGU7VC3ZA,3142,1.0
AH25E2EIF7YDSHGEUKNLVXTKL2SA,3107,5.0
AF2TKHCCRGGODPMQPIB3RYGLUCZQ,3100,5.0
AERKQLHHTYZGWMAI3NE3AHYXXLWQ,3098,5.0
AFL2AUJVOJOYH5AKZNTQIEQQSM7A,3144,5.0
AFVGXA37YOQU2FXQU5BUTM72NAPQ,3051,5.0
AEWR5L3QT5FYS7L7BNIIJVUNYBGQ,3132,4.0
AF5ZVWBNGOMGUB76LHJOS42HQOFQ,3090,1.0
AEMUZEANJIAVWKCUALOH37IH7VZA,3140,5.0
AE4RB4Q224FWBGJCZEGSRSNOB36Q,3098,4.0
AHKW4KXRLMNJNLMCCSJYXEVHN5IQ,3107,5.0
AEQUC65J3EPHYEL6USHM7ILFHA5A,3062,4.0
AHKFOFHCAO6K63BQNJZNCR3VOFPQ,3033,5.0
AEVVHXHK34NZ34WJ2YJAWLZ3H3SA,3010,5.0
AGXXR2D4LL27GWD2KDR3GDV3EGJA,3088,5.0
AFFDQH22WA4XVNT2X6VYZHGZBUBQ,3100,5.0
AGQRNQNKQ256TXUOQUZMQG22HEYA,3142,5.0
AE6UUMCS46QYERDM7HGSKGZM6IVA,3140,5.0
AEC3DY2IYWGNFHWDN2FW3VR4UB4Q,3101,5.0
AESEZSZI3W7NRACRHTKSC6M5URRA,3164,3.0
AEGSPWTT6CLQWO5XBTNBGHEO3GTQ,3026,5.0
AHBLIOEOBA3BYDC56B3D7SJQNWXQ,3132,5.0
AFB5QER4Z55JOM6RWQGVPI42S7FQ,3026,5.0
AFAKSPMDBMLXF7LZFEAPOUYLVJHA,3043,5.0
AF3RXTOT3VBOUV2TTRALAVU6N3WQ,3051,5.0
AGDULJ3O7D3R4H6Y3NPZ3IWWGIQA,3039,4.0
AF6IKDYJKGUOMNP62UZXPZQXIF4A,3040,5.0
AEGUPPL5CPAC7J5RO3BN77OTBTNA,3140,5.0
AFO4KURUO33SGA55ZTRKKKDUYS3A,3101,5.0
AE3UJE2GNERS43ODPORRHNKBHNUA,3142,5.0
AGRVCWPOWOLYFIXSRXOHQFXFFRBQ,3062,1.0
AEQTUCJQJXIGR35DO3KPAVLVMO4A,3050,5.0
AFMU5CWEP5F43TN6E7YKLDTG6OZA,3101,4.0
AH4ZWLFRMFDX2VD5RF5QKWHUA62Q,3140,2.0
AFH442ZKOUWLMLP44JIUNXKWFGFQ,3017,5.0
AH3VYEEE6ZWYKMUXNR3YLKAHDXMQ,3017,5.0
AESUT25GJ2DYTZC2NNLGMLBTGV7Q,3142,3.0
AGLFX5443KE7722DYUJGWT2CX2MA,3111,3.0
AEF2LZXGIIWDAV7JSYG552VC36KA,3051,5.0
AF4POZ2IKKY6IRWZ7TBLZUCHGY2A,3107,2.0
AHE4MQCT7MOUEEVDVOZNUXOAQIDA,3154,5.0
AEEMAQMOFLJO4SHBC4B3QZFD3PMQ,3002,5.0
AH5UQOQ2YT7FFS3AL4HTJ3OJPGAA,3052,5.0
AHXXJGAQRPKSRIV7QXYMIEGYOMMQ,3142,5.0
AECSHKQ3FAAINVZZL4REOOWYIJGA,3101,5.0
AE6DCY3W7Z5DTESKWFOU47EDO5KA,3165,4.0
AEEPDXE2NR33DDQL7GKMC32MK5PQ,3111,5.0
AG2BNLPSNTKXFLFGZKCP24AEPP5Q,3098,5.0
AGTXE6L4MPUAQWDFQV4QFU5X47NA,3036,4.0
AEGP3TSXKJ7RUBHZFXZHBDINGF7A,3150,5.0
AHG4XBRMWRTPJJI5I6TEC7B76MJA,3098,5.0
AH2OQGYQZJQS5RXHS47RG6EYOJEQ,3150,4.0
AGWTJWHGLNN66UETDEKMNE6R56XQ,3142,5.0
AEBPJOWO5UWZBWHEKIVLJ3CRX5AA,3129,5.0
AE33ZIJZPLLQGJHYH4NH6PZNFJSA,3051,4.0
AFHBNSWPKLJV5GPVETSLDR3KAV6Q,3022,5.0
AFHBNSWPKLJV5GPVETSLDR3KAV6Q,3075,5.0
AES6TAVITTH2VKJPAFJJP2KQQRHA,3022,5.0
AES6TAVITTH2VKJPAFJJP2KQQRHA,3075,5.0
AGLMH7GYYOVSH3IFQDXJZQLWZ3HQ,3123,4.0
AGLMH7GYYOVSH3IFQDXJZQLWZ3HQ,3017,3.0
AGLMH7GYYOVSH3IFQDXJZQLWZ3HQ,3108,3.0
AGLMH7GYYOVSH3IFQDXJZQLWZ3HQ,3159,4.0
AGLMH7GYYOVSH3IFQDXJZQLWZ3HQ,3068,5.0
AGLMH7GYYOVSH3IFQDXJZQLWZ3HQ,3007,5.0
AGLMH7GYYOVSH3IFQDXJZQLWZ3HQ,3005,5.0
AHAOKCPWJ2C7M4F2YG5JXDZ654SQ,3122,5.0
AHNZJH2YPM436OEPEA5XA2237SQQ,3085,3.0
AHGI7BL4EW3HMES4LFCZSK4QN37A,3017,2.0
AEDWLSV35UXJR545LIEQJIE3WEFA,3072,5.0
AFSV5NUPV2HL7VVAP5ZZ5OAJEGOA,3111,5.0
AFXVFSP4O4SXZHIPUTFNNQC5BU6Q,3017,5.0
AHFYVQ5QRTI57IPEBDURHWBF252Q,3168,1.0
AG6PDGRVIJWPQNOEMBJEPNZ6SFSA,3107,5.0
AEQDW3LUZCRBFMK2C4YPHHTFLNPQ,3051,5.0
AED7IMJ5O6NT3JI7A6TLA4H34P6A,3017,5.0
AF7T63M6HAEZ7FFCXC33AHCD5HPQ,3100,3.0
AHQCZIY56BLFQ723F4VUVW466RVA,3062,1.0
AESY5MQRD5BUKQGMMJA662OS7LAQ,3068,5.0
AGMO23MTAWJIRBY5WQIPLTUOGYAQ,3101,3.0
AFFGHJF5HC7TB5VSHDC4NQDXSSKA,3072,5.0
AFYWOMY45GHAMD3PXCA6GZXJ3X2A,3056,5.0
AGNSE57QKPNWN72DB5MZVRD4XRXQ,3017,4.0
AHZSMWV3VT37YAUMKYRKJUTWDVAQ,3071,5.0
AHRMMQ5BI7YCGYO5T3AVSONI53GQ,3098,4.0
AFLXDDY2JOYNL2TVFB6MO3BJHAXA,3040,5.0
AF2M4IVQMJKPF4QDBWP6WSJPBUYQ,3140,5.0
AENJIOTD53QL56OUTEN7EWMHC3HA,3101,5.0
AEUJUNQFVBFMDSLHRHQLZ5ML63PQ,3011,3.0
AGRHOKT7PF5PW7FZRDE7CS2LX7FA,3017,5.0
AFCNOJ6RSGR7EAHSNGFAPSNWPGUQ,3119,3.0
AF3SI3FCGGVKQKB3KTTYIEM3WYVQ,3142,5.0
AHF7ZU2I7EVSGJDSTPBI36FRUKEA,3062,5.0
AFUVVLJ53PNLZ3SB2G2CPL3XH3KA,3107,5.0
AF7ZI2V5SUEPKW4Y3TVZZPLIOV7Q,3017,5.0
AEU3ORHR7U2MHUKI2ZNOI3M4LPGA,3150,5.0
AFJEKLPATU5SU6DFO4OL5LGIEISA,3036,5.0
AHH27UIYXJS6BQUB6DPOCH62FXZA,3146,5.0
AGM77UTKYRI4XD6GZXZMD2HGLD5A,3142,5.0
AF5KPXBOD33IALUR3XXQ5FIHGIIA,3108,2.0
AHHL2HJCL3K32RBVNFX4B6WELFBQ,3026,5.0
AHJW6UQJ7K7L4LOOQ4Q44HE5EQEA,3142,5.0
AHT3GHDEKEZTYELTHPL6BNXXSVIA,3002,5.0
AHTI7JZTXBIZFOFUE5CVHDZ6OAXQ,3073,4.0
AEJ2OHVHRZUKD2GZWGV6VASEK7OQ,3017,4.0
AHTLINH5TMGYNZCX325VAJP7DK6A,3142,5.0
AH24ET7I3DI6Q4BRNKLMX3722CWA,3140,5.0
AERH2TLK4ZMBPAY5IP3M36ZFPPKA,3140,5.0
AFSLXFPMUG4IMCHW3BJISVHKNZTQ,3111,3.0
AFJWW36NC63QLMKLJ2DLCYYZS2VQ,3108,5.0
AGID33ECVYV7IY467ACTCF2SMUVA,3037,2.0
AGMYW3THAYL5IENVAN3UNH3T52AQ,3111,5.0
AHAB32I6OBKF3ZU7EV2OCWK6EWRA,3140,5.0
AH7XO376URXXCSK332KEPQOX4CKA,3142,5.0
AH7XO376URXXCSK332KEPQOX4CKA,3071,5.0
AHTKHP4CEBYAYU3FWL4K2H2RSEPQ,3022,5.0
AHV2IIZ7VRSCQLYJSYU7FXCHI7LQ,3142,5.0
AFG5T2NWVSE25PF6ZXVJXV4JDVBQ,3112,4.0
AH3KHBMW5O2TMNBDYIYYT4PGO77Q,3112,5.0
AGRWLDUA2IKDU6YXRA7DL7VRNWNQ,3142,5.0
AGN333SS36EKO2SHMS3OIPXU4PXQ,3071,5.0
AGRDJ67AIDI4RLD4OQ5TJZ5DJ7BA,3130,1.0
AFUWSTQV4GCJEOXL23TSHWQMKUKA,3161,5.0
AFSH5ST367EQ3P6DMVCZGIYXYUAA,3017,5.0
AE6Z7GJWX6HWDEVW6QSME4IW6RMQ,3017,2.0
AGQOASTWXYTKAK6MT4NL6223FEJQ,3168,5.0
AGTHHCNSNHDTA2GXU6ZNX54R7HSA,3140,5.0
AEQJ7JQJPF576XMNFHQQ5DGW7CEA,3098,5.0
AFUKRNSSVJXBOWYRIFHKTSCQPUJQ,3107,5.0
AF7VOTEX47TRPNS7M63OASWGDS7Q,3000,5.0
AG35URJLDAU77XJJ4DHOC3WDHTDQ,3062,2.0
AE3C6EI5YTD7DZI4BFNWQ7SJ5XMQ,3023,5.0
AG6TEVTPTIADHSTYSLMSLNUAT3ZA,3142,4.0
AGBO2YIC2UDGDTB2SAB6P7TBUVSA,3132,4.0
AESZCKHAFLNLV6RNKP73CYCAYJYA,3071,5.0
AGJXIVVRKMCMJ5K6NFOKMKA7YHTA,3142,4.0
AE45ZGMA3H5BVWXV5ZOUTXMWDKXQ,3147,5.0
AHOGNV2M5ICTYOPJPCSVEENOAX6A,3031,1.0
AHGAPIMUCCQFRHDUBU6V7LKOUTEQ,3011,5.0
AEUBZPWZWEHF3CH4HR6MISVD2NXA,3026,5.0
AEV45JNDUUKBV3K3ZWOVVQJWYUQA,3088,3.0
AGCXEGXI2ZR7KSFE2FT44CQVI26A,3027,5.0
AFWKRLMDOA3XPT46YGPYPN43XM3A,3040,5.0
AFI6QALZKQR3TPG3ODSK3QB7ZSXQ,3000,4.0
AFVZS6P75BMM3UBCBP2QRRLU4RXQ,3142,5.0
AGQQWPZRBUEKNQBEC5H7S54NKEXA,3142,5.0
AHGW64YISQDJNRAZHOM2JPSGWCRQ,3130,4.0
AF7TIIYZKS3AMV3WUO56LK3SDW6Q,3142,5.0
AFMPR5PPGXNRBPA2SBXIJF67QY2A,3098,5.0
AHNYXLEURRYJ5OKC2LZMQBZNTD3Q,3040,5.0
AEHDDDF7BWMUO3WORWX57EGV2TZQ,3110,5.0
AGEUPX6P6YRG67DI2PQBYJOZK6TA,3088,4.0
AGMOLHAYN5W3UAAND2VYAYAF47PQ,3098,5.0
AFUEQZSZSLMNPQ4RPVX6RGLTSLCQ,3051,5.0
AFNA3J3MRRGI5JVYABEZ6DUAQ5PQ,3031,4.0
AH3FXTXZPXGHNKJWLQNTHG4IMP5Q,3054,3.0
AGEXKESGBPHF2JDO4MJBKBC2LDHA,3051,5.0
AGQ67HOCBFRAO3ONTQK3GXNPLBOQ,3142,5.0
AHGERK6GHW7B6D6VVCQ5GBFQPLSQ,3111,5.0
AFSZ6PVUJSBYAV3WVOUYLI5RA47A,3026,5.0
AH5IWQORTYS6OCWPBBTX3Q27H4HQ,3098,5.0
AHN4BWJFQZIIZP5XYHWGXE23LORA,3142,5.0
AF5MQN7BNEJ2NJRMRJFRTX57UKUA,3142,3.0
AGEJAKV2YPCMOLYBABFLDY6OL3SQ,3042,1.0
AGWOHIORIEBIK7XBVFNCJCONIJCQ,3098,5.0
AHAZZ7FN5E5KWHYQJQTGLW343CXA,3071,5.0
AHC2ASQQSM7KUME3BHGGT67TG4HQ,3017,5.0
AEWR73OLDJQG2FNUVHAIJ7U4VSZA,3022,4.0
AGR7AQ2YHR4T4VCSJF4P2F3YUODQ,3017,5.0
AFFV7UWHFJWCE7OWQ6KWU76M2N6Q,3086,5.0
AHRGOKV6FBWFXFMUESX2DS2WK3WQ,3021,1.0
AH5UBCHM7YRVSX46REYPRWVXYPFA,3140,5.0
AGICIRBN32NYLPLACGUJIDK6QAMA,3060,4.0
AGYO3BEZLJYUKQUEWJU7NXU2BERA,3140,5.0
AFTWIRD3I63BVXTEBBFCFIDXEHPA,3071,5.0
AHECXHHZAMXEUPQLWDF6PDKY6BRA,3142,5.0
AHWFSX4EMQOWKCDXADE2RXC7P4YQ,3027,5.0
AGAB3HPQ6W3I5HT7KML44FKDMJEA,3142,5.0
AFQK7RQ2MFXG4SRO3TMYESIRFYRQ,3107,4.0
AGOFHOQR46Z3CRMLSF6HOVDSMSXA,3020,3.0
AHKBN7PQFTDJ6DU6K3I5OE7PUW6A,3026,5.0
AFDWKDMDBLTGB7YBVMU45JN46KTQ,3073,5.0
AGYMRKCDTU36B6NHYAIN6P3IY73Q,3142,5.0
AEFIZR5SWQNJLHVU6XUOXGYYO2HA,3117,5.0
AEY74GAI3LPENLV7LQSAYUR2LWPA,3002,5.0
AFLSHSPCPGX5J7AS4LUDKQSGBJXQ,3060,5.0
AFX7MNFMVBCS7ZJK6WTJBY6GDD6A,3106,4.0
AF6OTENSNL2LUAUCEAA5ISD2LLNA,3142,5.0
AFUPRJLTHTG2Q6RKGWCYZ36B2V5Q,3017,5.0
AEIWIDATU7EJHE7FQLRCZA6TIIVA,3098,5.0
AHVRS46CC6GLV5QIMTLLPIZZAQEA,3147,5.0
AEFDJ4CTUPDBJO2BYCCK3Y2MIR6Q,3101,4.0
AGDBVMS3K5VX4AQV4DNVYCA26KDQ,3097,2.0
AGC7SPWZ2EBOL6U27X32KBPOLG3Q,3098,5.0
AGC7SPWZ2EBOL6U27X32KBPOLG3Q,3098,5.0
AGSAXU2C6AEMTSPHMHZNXVIMPNYA,3062,5.0
AHE7DZMKKZ7CWOCJR75LIXVY5CRQ,3142,5.0
AFZZ2UVRKRF46473RJS2BP2YCKYQ,3154,5.0
AFWRQBXUWMLKYVLSISBXWSYKBVGQ,3017,4.0
AGNES2JXT2MESM4JYGEYC6XR2RWQ,3138,3.0
AFBRFT6V56QLFFO4FRONNOIGOXVA,3073,4.0
AFBFJMB4LSAAOQP2P3KKBAGANRWQ,3160,4.0
AENZTLTU7SM32FVM3SVYTHV3XNIQ,3140,4.0
AHLGBT5QPVQJHPJFTQSNU3OLVVSQ,3146,5.0
AEWBZMBVT6FXZ5HJVJMI5ZGCQNZQ,3100,2.0
AEZ6UUSZKRJFSIOKHMKDH4WS3QHQ,3017,3.0
AH3GBWGLDBAUISQ7DYJH4YPZUOLQ,3112,4.0
AECNYZYZN4DYLCNW3XTAVSYTAF2Q,3142,5.0
AHWQFVYWYGI7RQSJMNM64RQZKWMA,3108,5.0
AHWQFVYWYGI7RQSJMNM64RQZKWMA,3159,5.0
AFXH6S2PA5NVPRBINX2R264K5NFA,3017,5.0
AGA2HPON2YE2PNPVSODABPB2PFKA,3100,2.0
AFK5JOWKJIUMHMQFGKEWTBL2YWJA,3027,1.0
AFC4SXRXX7HNCLBX4QIQ42NZP37Q,3161,4.0
AEBPQLGEKBFPRYJIIDSKGJS34MQQ,3071,5.0
AEEVXA42ZTXG7K36L2XDW5LAH5PA,3111,2.0
AE4TCWUV2BJG5ROZ6XCZJC2D2KRQ,3033,4.0
AF6QK7FZDB3G5THRL7HIMU4B75IA,3031,5.0
AG34CPUIFMTHAVUUEMMO7SLASSHA,3073,3.0
AFNNJJFUHAVN2MTD7RADEGKTTK3Q,3071,5.0
AGJ33X57HIVWRV4CIGLRSLHFJK3Q,3019,5.0
AHPM7ZI2GJKCRFV7LBARLHFAE4YQ,3017,4.0
AHGTOUA7NZGWTEOBLBQ76YIS6YWQ,3098,5.0
AFVK7KFIBXGWPJACFYZG6HQ2UK2Q,3011,5.0
AHD256YDHFVXXIYN43WAQ4VO74IQ,3027,5.0
AF5E74DWA4KC2EEE6TUQ6ZTTLQHQ,3098,5.0
AF3PUVAC3DACLVZP3JPLFPWF375Q,3129,5.0
AGVRNYO6FZC3YPE7OWHEHHYO4PEA,3142,5.0
AEHZZ7KQRWJWYFC6LRJHRQIT7WUQ,3129,4.0
AHTIMH22YQ4JFETMDQ4D4ZE4UUZQ,3098,5.0
AH4BS3Q4VMBNTS2TGEIJEOCY5ZTQ,3142,5.0
AH4BS3Q4VMBNTS2TGEIJEOCY5ZTQ,3129,5.0
AH4BS3Q4VMBNTS2TGEIJEOCY5ZTQ,3123,5.0
AGKS3GJVLQCN7WKWGNQJJ43J76ZA,3038,5.0
AEIUSPRSCAGYTTAAZDOC4QALBNLQ,3039,5.0
AHE6AC5HQZOATYH3O7YYQYI5PYKA,3051,5.0
AGVAZV7JC2VGSSFPILOZJTKGGFYQ,3002,4.0
AGCOFFTOUMQPG432AV3Y5J7KTU7Q,3098,5.0
AH5W7NQQFXHFU36UXYXGZPT7FL5Q,3129,5.0
AH5W7NQQFXHFU36UXYXGZPT7FL5Q,3051,3.0
AG5CKOUMVXZTFILWGSL64YF5YK2A,3142,5.0
AHHQ3AHH45WWB5QQ7X73C4BBP5SQ,3044,5.0
AFEYB5HM56SWYCMR52N53AM7I5UQ,3107,5.0
AE37XWN7GSFRWND3VSDO5BRFEKHA,3073,5.0
AGFFYEEC7ZR6ZBQBUSUQEKQC6SBA,3110,5.0
AHQXJFL7GVSQL277GQ3MG7MRHGIQ,3051,5.0
AGFINDWNDMGK7G3GMOYLVRI4GK7Q,3101,2.0
AGTLAOUBVTYRUHAZELXIBKFRZ7KQ,3098,5.0
AHUSIECCNJ5AKXUHWNRLMMZBMHUQ,3086,3.0
AGFXZSLSWL7ZP7LLJ7EGGHYNATNQ,3075,5.0
AGFXZSLSWL7ZP7LLJ7EGGHYNATNQ,3022,5.0
AGFXZSLSWL7ZP7LLJ7EGGHYNATNQ,3071,5.0
AGFXZSLSWL7ZP7LLJ7EGGHYNATNQ,3107,5.0
AEK4A3U7L6BVOLE6JM4W7G4622UQ,3142,5.0
AHCYJF4WDKHP35YBUR5JSTAPLCPA,3002,4.0
AF2GAWA6A4LYR6LFUCHZJJE4EUFQ,3023,5.0
AG3IQU75DRDKH3EO64XNIR5SKSWA,3142,5.0
AG6ZZLTMTLBPX7M42WP2VCD32NWQ,3037,5.0
AF546AVPFWQUTPPP5MU2ARKU3Z7Q,3098,5.0
AG3BCMMHSKEX7FOKM3Y4DRHWQEZQ,3108,5.0
AFGPIOGQKSZFQZCIFJSOAL5U5TCA,3142,5.0
AFZKNODU7XZ3WFVCZN2ELYMY7DWA,3017,5.0
